,clickability_test_id,headline,response_synthetic,persona
798,554018a5393131002c690000,"If you want to know how gangs are involved with the riots in Baltimore, just ask them.",0,Michael Edwards
799,554018a5393131002c690000,"If you want to know how gangs are involved with the riots in Baltimore, just ask them.",0,Mildred Bradford
800,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,0,Nia Mitchell
801,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,1,Michelle Young
802,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,0,Richard Thomas
803,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,0,Juan Rodriguez
804,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,1,Zechariah Thompson
805,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,0,Lionel Wilson
806,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,1,Deborah Thompson
807,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,0,Linda Brooks
808,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,1,Calvin Mitchell
809,51dc71f1ded0a6cdab006fba,From The Congressional Hall Of Fame: Fighting Back Against DOMA Before It Was Cool,1,Gabriela Gomez
810,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,1,Carmen Ruiz
811,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,0,Jessica Davis
812,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,1,Elizabeth Morgan
813,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,0,Daniel Taylor
814,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,1,Sandra Navarro
815,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,1,Ayana Lewis
816,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,1,Margaret Lewis
817,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,1,Avery James
818,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,0,Nicole Davis
819,51dc71f1ded0a6cdab006fba,Before You Could Change Your Profile Pics —These Folks Were Fighting The Good Fight,0,Karen Brown
820,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Kenneth Harris
821,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Paul Lewis
822,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Carlos Rodriguez
823,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Sophia Turner
824,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Rosa Diaz
825,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,1,Amos Reed
826,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Benjamin Bryant
827,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Lucia Garcia 
828,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Carlos Torres
829,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Fernando Castro
830,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Rosa Torres
831,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Isabel Vargas 
832,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Thomas Phillips
833,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Linda Brooks
834,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Latoya Davis
835,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Ana Cruz
836,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,1,Virginia Davis
837,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,1,Jasmine Carter
838,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,0,Juan Rodriguez
839,51dc71f1ded0a6cdab006fba,Profiles In Courage: Speeches Against DOMA Way Back In ‘96,1,Esther Castro
840,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,1,Dorothy Rodriguez
841,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,0,Alejandra Hernandez
842,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,0,Julia Mendoza
843,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,1,Andre Peterson
844,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,0,Scarlett Foster
845,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,1,Hugo Torres
846,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,0,Carlos Rodriguez
847,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,0,Gloria Morales
848,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,1,Tyrone Brown
849,5230b6556b65144f07005dfb,This Guy Is Going To Show You One Of The Most Important Things You Can Teach Your Kids,0,Delores Sanders
850,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,1,Loretta Hill
851,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,1,Juanita Hughes
852,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,1,Gabriel Stewart
853,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,0,Andre Williams
854,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,1,Harper Bennett
855,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,1,Rachel Lewis
856,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,0,Luis Hernandez
857,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,1,Virginia Davis
858,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,0,Mildred Johnson
859,5230b6556b65144f07005dfb,Requirement For An Incredible Life: An Amazing Attitude. Entirely Optional: Extremities.,1,Zechariah Thompson
860,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,1,Sasha Wright
861,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,1,Megan Taylor
862,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,0,Betty Hernandez
863,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,0,Daniel Larson
864,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,1,Curtis Parker
865,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,0,Alejandro Diaz
866,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,1,Desmond White
867,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,1,Michael Carter
868,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,1,Carolina Ramirez
869,520acadd77441b9e85000de2,The Truth Behind Traffic Ticket Quotas: It's Worse Than I Ever Thought,1,Jamal Smith
870,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,1,Malik Johnson
871,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,1,Zechariah Thompson
872,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,1,Darius Brown
873,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,0,George Scott
874,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,1,Megan Taylor
875,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,1,James Bennett
876,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,1,Isabella Collins
877,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,1,Michael Adams
878,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,0,Alice Taylor
879,520acadd77441b9e85000de2,A Police Officer Gets Fired For Exactly The Wrong Reason,1,Maurice Jenkins
880,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",0,Gabriela Andrade
881,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",0,Devon Lewis
882,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",0,Nia Mitchell
883,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",1,Malik Johnson
884,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",0,William Turner
885,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",1,Lily Coleman
886,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",0,Kaia Mitchell
887,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",0,Angela Foster
888,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",0,Chloe Henderson
889,520acadd77441b9e85000de2,"If You Thought Cops Might Be Writing Tickets To Fill A Quota, You Were Terrifyingly Correct",0,Alma Rios
890,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,John Johnson
891,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,Lorena Aguilar
892,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,John Baker
893,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,Ruth Butler
894,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,Armando Silva
895,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,Keith Johnson
896,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,Daniel Nelson
897,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,Adriana Morales 
898,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,Reginald Davis
899,520acadd77441b9e85000de2,How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0,LaKeisha Allen
900,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Luis Hernandez
901,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Richard Thomas
902,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Nathan Hughes
903,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Daniel Nelson
904,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Aaron Brooks
905,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,David Taylor
906,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Angela Foster
907,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Jamar Anderson
908,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Sharon Turner
909,5243193a562df1973b007c77,"Wishing For A Magic Obamacare Calculator? Okay, Then You Have 2 Wishes Left.",0,Deborah Thompson
910,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",1,Noah Collins
911,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",1,Barbara Wilson
912,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",1,Antoine Williams
913,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",1,Megan Taylor
914,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",1,Gloria Barnes
915,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",0,Luis Hernandez
916,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",1,Tasha Mitchell
917,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",1,Mariana Soto
918,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",1,Beatriz Torres 
919,5243193a562df1973b007c77,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",0,Yvonne Patterson
920,5243193a562df1973b007c77,The Calculator That Pretty Much Everyone Graduating With A Liberal Arts Degree Will Need,1,Dorothy Rodriguez
921,5243193a562df1973b007c77,The Calculator That Pretty Much Everyone Graduating With A Liberal Arts Degree Will Need,1,Angela Foster
922,5243193a562df1973b007c77,The Calculator That Pretty Much Everyone Graduating With A Liberal Arts Degree Will Need,0,Keenan Brooks
923,5243193a562df1973b007c77,The Calculator That Pretty Much Everyone Graduating With A Liberal Arts Degree Will Need,1,Maria Rodriguez
924,5243193a562df1973b007c77,The Calculator That Pretty Much Everyone Graduating With A Liberal Arts Degree Will Need,0,Sofia Reed
925,5243193a562df1973b007c77,The Calculator That Pretty Much Everyone Graduating With A Liberal Arts Degree Will Need,0,Dorothy Hayes
